Time, Roll, Pitch, Yaw
2.03,-0.0406,-0.0343,-0.734
2.033,-0.0414,-0.0351,-0.734
2.036,-0.0423,-0.0358,-0.734
2.039,-0.0431,-0.0366,-0.734
2.042,-0.0439,-0.0372,-0.734
2.045,-0.0447,-0.038,-0.734
2.048,-0.0456,-0.0388,-0.734
2.051,-0.0464,-0.0395,-0.734
2.054,-0.0473,-0.0404,-0.734
2.057,-0.0481,-0.0411,-0.734
2.06,-0.049,-0.0419,-0.734
2.063,-0.0498,-0.0427,-0.734
2.066,-0.0507,-0.0435,-0.733
2.069,-0.0515,-0.0443,-0.733
2.072,-0.0523,-0.0451,-0.733
2.075,-0.0532,-0.0459,-0.733
2.078,-0.0541,-0.0468,-0.733
2.081,-0.0549,-0.0476,-0.733
2.084,-0.0558,-0.0484,-0.733
2.087,-0.0567,-0.0492,-0.732
2.09,-0.0575,-0.0501,-0.732
2.093,-0.0585,-0.0509,-0.732
2.096,-0.0593,-0.0517,-0.732
2.099,-0.0602,-0.0526,-0.732
2.102,-0.0611,-0.0535,-0.731
2.105,-0.062,-0.0543,-0.731
2.108,-0.0629,-0.0552,-0.731
2.111,-0.0639,-0.0562,-0.731
2.114,-0.0648,-0.0571,-0.731
2.117,-0.0656,-0.0578,-0.73
2.12,-0.0665,-0.0587,-0.73
2.123,-0.0674,-0.0595,-0.73
2.126,-0.0682,-0.0604,-0.729
2.129,-0.0691,-0.0613,-0.729
2.132,-0.0699,-0.0622,-0.729
2.135,-0.0708,-0.0631,-0.729
2.138,-0.0717,-0.064,-0.728
2.141,-0.0726,-0.0649,-0.728
2.144,-0.0734,-0.0659,-0.728
2.147,-0.0744,-0.0668,-0.727
2.15,-0.0752,-0.0678,-0.727
2.153,-0.0762,-0.0687,-0.727
2.156,-0.0771,-0.0697,-0.726
2.159,-0.078,-0.0705,-0.726
2.162,-0.0789,-0.0715,-0.726
2.165,-0.0798,-0.0725,-0.725
2.168,-0.0807,-0.0734,-0.725
2.171,-0.0816,-0.0744,-0.725
2.174,-0.0826,-0.0755,-0.724
2.177,-0.0835,-0.0764,-0.724
2.18,-0.0844,-0.0775,-0.724
2.183,-0.0853,-0.0784,-0.723
2.186,-0.0863,-0.0794,-0.723
2.189,-0.0872,-0.0804,-0.723
2.192,-0.0882,-0.0814,-0.722
2.195,-0.0892,-0.0824,-0.722
2.198,-0.0901,-0.0833,-0.722
2.201,-0.0911,-0.0843,-0.721
2.204,-0.0921,-0.0853,-0.721
2.207,-0.093,-0.0864,-0.72
2.21,-0.0939,-0.0874,-0.72
2.213,-0.095,-0.0884,-0.72
2.216,-0.096,-0.0895,-0.719
2.219,-0.097,-0.0905,-0.719
2.222,-0.098,-0.0915,-0.719
2.225,-0.0989,-0.0926,-0.718
2.228,-0.1,-0.0937,-0.718
2.231,-0.101,-0.0948,-0.718
2.234,-0.102,-0.0959,-0.717
2.237,-0.103,-0.0969,-0.717
2.24,-0.104,-0.0981,-0.716
2.243,-0.105,-0.0992,-0.716
2.246,-0.106,-0.1,-0.716
2.249,-0.107,-0.101,-0.715
2.252,-0.108,-0.103,-0.715
2.255,-0.109,-0.104,-0.714
2.258,-0.11,-0.105,-0.714
2.261,-0.111,-0.106,-0.714
2.264,-0.112,-0.107,-0.713
2.267,-0.113,-0.108,-0.713
2.27,-0.114,-0.109,-0.712
2.273,-0.115,-0.11,-0.712
2.276,-0.116,-0.111,-0.711
2.279,-0.117,-0.112,-0.711
2.282,-0.118,-0.113,-0.711
2.285,-0.119,-0.114,-0.71
2.288,-0.12,-0.115,-0.71
2.291,-0.12,-0.116,-0.709
2.294,-0.121,-0.117,-0.709
2.297,-0.122,-0.118,-0.708
2.3,-0.123,-0.119,-0.708
2.303,-0.124,-0.12,-0.707
2.306,-0.125,-0.121,-0.707
2.309,-0.126,-0.122,-0.707
2.312,-0.127,-0.124,-0.706
2.315,-0.128,-0.125,-0.705
2.318,-0.128,-0.126,-0.705
2.321,-0.129,-0.127,-0.705
2.324,-0.13,-0.128,-0.704
2.327,-0.131,-0.129,-0.704
2.33,-0.132,-0.13,-0.703
2.333,-0.133,-0.131,-0.703
2.336,-0.134,-0.132,-0.702
2.339,-0.135,-0.133,-0.702
2.342,-0.136,-0.134,-0.701
2.345,-0.137,-0.136,-0.701
2.348,-0.138,-0.137,-0.7
2.351,-0.138,-0.138,-0.7
2.354,-0.139,-0.139,-0.699
2.357,-0.14,-0.14,-0.699
2.36,-0.141,-0.141,-0.698
2.363,-0.142,-0.143,-0.698
2.366,-0.143,-0.144,-0.697
2.369,-0.144,-0.145,-0.697
2.372,-0.145,-0.146,-0.696
2.375,-0.146,-0.147,-0.696
2.378,-0.147,-0.149,-0.695
2.381,-0.148,-0.15,-0.695
2.384,-0.149,-0.151,-0.694
2.387,-0.15,-0.152,-0.694
2.39,-0.15,-0.153,-0.693
2.393,-0.151,-0.155,-0.693
2.396,-0.152,-0.156,-0.692
2.399,-0.153,-0.157,-0.692
2.402,-0.154,-0.158,-0.691
2.405,-0.155,-0.159,-0.691
2.408,-0.156,-0.161,-0.691
2.411,-0.157,-0.162,-0.69
2.414,-0.158,-0.163,-0.69
2.417,-0.158,-0.164,-0.689
2.42,-0.159,-0.165,-0.689
2.423,-0.16,-0.167,-0.688
2.426,-0.161,-0.168,-0.688
2.429,-0.162,-0.17,-0.687
2.432,-0.163,-0.172,-0.687
2.435,-0.165,-0.173,-0.686
2.438,-0.166,-0.175,-0.686
2.441,-0.167,-0.176,-0.685
2.444,-0.168,-0.178,-0.685
2.447,-0.169,-0.18,-0.684
2.45,-0.171,-0.181,-0.684
2.453,-0.172,-0.183,-0.683
2.456,-0.173,-0.185,-0.683
2.459,-0.175,-0.187,-0.682
2.462,-0.176,-0.188,-0.682
2.465,-0.177,-0.19,-0.681
2.468,-0.178,-0.192,-0.681
2.471,-0.18,-0.194,-0.68
2.474,-0.181,-0.195,-0.68
2.477,-0.182,-0.197,-0.679
2.48,-0.184,-0.199,-0.679
2.483,-0.185,-0.201,-0.679
2.486,-0.186,-0.202,-0.678
2.489,-0.187,-0.204,-0.678
2.492,-0.188,-0.206,-0.677
2.495,-0.189,-0.207,-0.677
2.498,-0.191,-0.209,-0.677
2.501,-0.192,-0.211,-0.676
2.504,-0.193,-0.212,-0.676
2.507,-0.194,-0.214,-0.675
2.51,-0.195,-0.215,-0.675
2.513,-0.196,-0.217,-0.675
2.516,-0.197,-0.218,-0.674
2.519,-0.198,-0.22,-0.674
2.522,-0.198,-0.221,-0.674
2.525,-0.199,-0.223,-0.673
2.528,-0.2,-0.224,-0.673
2.531,-0.201,-0.225,-0.673
2.534,-0.202,-0.227,-0.672
2.537,-0.202,-0.228,-0.672
2.54,-0.203,-0.229,-0.672
2.543,-0.203,-0.231,-0.672
2.546,-0.204,-0.232,-0.671
2.549,-0.205,-0.233,-0.671
2.552,-0.205,-0.234,-0.671
2.555,-0.206,-0.236,-0.67
2.558,-0.206,-0.237,-0.67
2.561,-0.206,-0.238,-0.67
2.564,-0.207,-0.239,-0.67
2.567,-0.207,-0.24,-0.67
2.57,-0.207,-0.241,-0.669
2.573,-0.207,-0.241,-0.669
2.576,-0.205,-0.241,-0.669
2.579,-0.203,-0.241,-0.669
2.582,-0.201,-0.24,-0.669
2.585,-0.2,-0.239,-0.669
2.588,-0.198,-0.239,-0.668
2.591,-0.197,-0.239,-0.668
2.594,-0.196,-0.239,-0.668
2.597,-0.195,-0.239,-0.668
2.6,-0.194,-0.239,-0.668
2.603,-0.193,-0.239,-0.668
2.606,-0.193,-0.24,-0.668
2.609,-0.192,-0.24,-0.668
2.612,-0.192,-0.24,-0.667
2.615,-0.192,-0.241,-0.667
2.618,-0.191,-0.242,-0.667
2.621,-0.191,-0.242,-0.667
2.624,-0.191,-0.243,-0.667
2.627,-0.19,-0.243,-0.667
2.63,-0.19,-0.244,-0.667
2.633,-0.19,-0.245,-0.667
2.636,-0.19,-0.245,-0.667
2.639,-0.189,-0.246,-0.667
2.642,-0.189,-0.247,-0.667
2.645,-0.189,-0.247,-0.667
2.648,-0.189,-0.248,-0.667
2.651,-0.189,-0.249,-0.667
2.654,-0.189,-0.249,-0.667
2.657,-0.188,-0.25,-0.667
2.66,-0.188,-0.251,-0.667
2.663,-0.188,-0.251,-0.667
2.666,-0.188,-0.252,-0.667
2.669,-0.188,-0.253,-0.667
2.672,-0.188,-0.253,-0.667
2.675,-0.187,-0.254,-0.667
2.678,-0.187,-0.255,-0.667
2.681,-0.187,-0.256,-0.667
2.684,-0.187,-0.256,-0.667
2.687,-0.187,-0.257,-0.667
2.69,-0.186,-0.258,-0.667
2.693,-0.186,-0.258,-0.667
2.696,-0.186,-0.259,-0.667
2.699,-0.186,-0.26,-0.668
2.702,-0.186,-0.26,-0.668
2.705,-0.185,-0.261,-0.668
2.708,-0.185,-0.261,-0.668
2.711,-0.185,-0.262,-0.668
2.714,-0.185,-0.263,-0.668
2.717,-0.185,-0.264,-0.668
2.72,-0.184,-0.264,-0.668
2.723,-0.183,-0.263,-0.668
2.726,-0.182,-0.263,-0.668
2.729,-0.182,-0.264,-0.669
2.732,-0.181,-0.264,-0.669
2.735,-0.181,-0.264,-0.669
2.738,-0.18,-0.264,-0.669
2.741,-0.18,-0.265,-0.669
2.744,-0.179,-0.265,-0.669
2.747,-0.179,-0.266,-0.669
2.75,-0.179,-0.266,-0.669
2.753,-0.178,-0.266,-0.67
2.756,-0.178,-0.267,-0.67
2.759,-0.178,-0.267,-0.67
2.762,-0.177,-0.268,-0.67
2.765,-0.177,-0.268,-0.67
2.768,-0.177,-0.269,-0.67
2.771,-0.176,-0.27,-0.671
2.774,-0.176,-0.27,-0.671
2.777,-0.176,-0.271,-0.671
2.78,-0.175,-0.271,-0.671
2.783,-0.175,-0.272,-0.671
2.786,-0.175,-0.272,-0.671
2.789,-0.175,-0.273,-0.672
2.792,-0.174,-0.273,-0.672
2.795,-0.174,-0.274,-0.672
2.798,-0.174,-0.274,-0.672
2.801,-0.174,-0.275,-0.672
2.804,-0.173,-0.276,-0.672
2.807,-0.173,-0.276,-0.672
2.81,-0.173,-0.277,-0.672
2.813,-0.173,-0.277,-0.673
2.816,-0.172,-0.278,-0.673
2.819,-0.172,-0.279,-0.673
2.822,-0.172,-0.28,-0.673
2.825,-0.172,-0.28,-0.673
2.828,-0.172,-0.281,-0.674
2.831,-0.172,-0.282,-0.674
2.834,-0.171,-0.283,-0.674
2.837,-0.171,-0.284,-0.674
2.84,-0.171,-0.284,-0.674
2.843,-0.171,-0.285,-0.674
2.846,-0.171,-0.286,-0.674
2.849,-0.171,-0.287,-0.675
2.852,-0.171,-0.288,-0.675
2.855,-0.171,-0.289,-0.675
2.858,-0.171,-0.29,-0.675
2.861,-0.171,-0.291,-0.675
2.864,-0.171,-0.291,-0.676
2.867,-0.171,-0.292,-0.676
2.87,-0.171,-0.293,-0.676
2.873,-0.17,-0.293,-0.676
2.876,-0.17,-0.294,-0.677
2.879,-0.17,-0.295,-0.677
2.882,-0.17,-0.295,-0.677
2.885,-0.17,-0.295,-0.677
2.888,-0.169,-0.296,-0.677
2.891,-0.169,-0.296,-0.678
2.894,-0.169,-0.297,-0.678
2.897,-0.169,-0.297,-0.678
2.9,-0.168,-0.297,-0.678
2.903,-0.168,-0.298,-0.678
2.906,-0.168,-0.298,-0.679
2.909,-0.168,-0.298,-0.679
2.912,-0.167,-0.299,-0.679
2.915,-0.167,-0.299,-0.679
2.918,-0.167,-0.299,-0.679
2.921,-0.167,-0.299,-0.68
2.924,-0.166,-0.3,-0.68
2.927,-0.166,-0.3,-0.68
2.93,-0.166,-0.3,-0.68
2.933,-0.166,-0.3,-0.681
2.936,-0.165,-0.301,-0.681
2.939,-0.165,-0.301,-0.681
2.942,-0.165,-0.301,-0.681
2.945,-0.165,-0.301,-0.681
2.948,-0.165,-0.302,-0.682
2.951,-0.165,-0.302,-0.682
2.954,-0.164,-0.302,-0.682
2.957,-0.164,-0.302,-0.682
2.96,-0.164,-0.302,-0.683
2.963,-0.164,-0.302,-0.683
2.966,-0.164,-0.302,-0.683
2.969,-0.163,-0.303,-0.683
2.972,-0.163,-0.303,-0.684
2.975,-0.163,-0.303,-0.684
2.978,-0.163,-0.303,-0.684
2.981,-0.163,-0.303,-0.684
2.984,-0.163,-0.303,-0.685
2.987,-0.163,-0.303,-0.685
2.99,-0.162,-0.303,-0.685
2.993,-0.162,-0.303,-0.685
2.996,-0.162,-0.303,-0.686
2.999,-0.162,-0.303,-0.686
3.002,-0.162,-0.303,-0.686
3.005,-0.162,-0.303,-0.686
3.008,-0.162,-0.303,-0.686
3.011,-0.162,-0.303,-0.687
3.014,-0.162,-0.303,-0.687
3.017,-0.162,-0.303,-0.687
3.02,-0.162,-0.303,-0.687
3.023,-0.162,-0.302,-0.688
3.026,-0.161,-0.301,-0.688
3.029,-0.162,-0.302,-0.688
3.032,-0.162,-0.302,-0.688
3.035,-0.163,-0.302,-0.689
3.038,-0.163,-0.302,-0.689
3.041,-0.164,-0.302,-0.689
3.044,-0.164,-0.303,-0.689
3.047,-0.165,-0.303,-0.69
3.05,-0.165,-0.303,-0.69
3.053,-0.166,-0.303,-0.69
3.056,-0.167,-0.303,-0.69
3.059,-0.167,-0.303,-0.691
3.062,-0.168,-0.303,-0.691
3.065,-0.169,-0.303,-0.691
3.068,-0.17,-0.303,-0.691
3.071,-0.17,-0.302,-0.692
3.074,-0.171,-0.302,-0.692
3.077,-0.172,-0.302,-0.692
3.08,-0.173,-0.302,-0.693
3.083,-0.174,-0.302,-0.693
3.086,-0.175,-0.301,-0.693
3.089,-0.175,-0.301,-0.693
3.092,-0.176,-0.301,-0.694
3.095,-0.177,-0.3,-0.694
3.098,-0.178,-0.3,-0.694
3.101,-0.179,-0.299,-0.694
3.104,-0.18,-0.299,-0.695
3.107,-0.181,-0.299,-0.695
3.11,-0.182,-0.298,-0.695
3.113,-0.182,-0.298,-0.695
3.116,-0.183,-0.297,-0.696
3.119,-0.184,-0.296,-0.696
3.122,-0.185,-0.296,-0.696
3.125,-0.186,-0.295,-0.697
3.128,-0.186,-0.295,-0.697
3.131,-0.187,-0.294,-0.697
3.134,-0.188,-0.293,-0.697
3.137,-0.189,-0.293,-0.698
3.14,-0.19,-0.292,-0.698
3.143,-0.19,-0.291,-0.698
3.146,-0.191,-0.291,-0.698
3.149,-0.192,-0.29,-0.699
3.152,-0.193,-0.289,-0.699
3.155,-0.193,-0.289,-0.699
3.158,-0.194,-0.288,-0.699
3.161,-0.195,-0.287,-0.699
3.164,-0.195,-0.286,-0.7
3.167,-0.196,-0.285,-0.7
3.17,-0.197,-0.285,-0.7
3.173,-0.197,-0.284,-0.7
3.176,-0.198,-0.283,-0.701
3.179,-0.199,-0.282,-0.701
3.182,-0.199,-0.281,-0.701
3.185,-0.199,-0.28,-0.701
3.188,-0.199,-0.278,-0.701
3.191,-0.198,-0.277,-0.701
3.194,-0.197,-0.274,-0.702
3.197,-0.195,-0.272,-0.702
3.2,-0.194,-0.27,-0.702
3.203,-0.194,-0.268,-0.702
3.206,-0.193,-0.267,-0.702
3.209,-0.193,-0.265,-0.703
3.212,-0.193,-0.263,-0.703
3.215,-0.193,-0.262,-0.703
3.218,-0.193,-0.26,-0.703
3.221,-0.193,-0.259,-0.703
3.224,-0.193,-0.257,-0.703
3.227,-0.193,-0.256,-0.704
3.23,-0.194,-0.255,-0.704
3.233,-0.194,-0.254,-0.704
3.236,-0.194,-0.253,-0.704
3.239,-0.195,-0.252,-0.704
3.242,-0.195,-0.25,-0.704
3.245,-0.196,-0.249,-0.704
3.248,-0.196,-0.248,-0.705
3.251,-0.197,-0.247,-0.705
3.254,-0.198,-0.246,-0.705
3.257,-0.198,-0.245,-0.705
3.26,-0.199,-0.245,-0.705
3.263,-0.199,-0.244,-0.705
3.266,-0.2,-0.243,-0.705
3.269,-0.201,-0.242,-0.705
3.272,-0.201,-0.241,-0.706
3.275,-0.202,-0.24,-0.706
3.278,-0.203,-0.239,-0.706
3.281,-0.203,-0.238,-0.706
3.284,-0.204,-0.238,-0.706
3.287,-0.205,-0.237,-0.706
3.29,-0.205,-0.236,-0.706
3.293,-0.206,-0.235,-0.706
3.296,-0.207,-0.234,-0.706
3.299,-0.207,-0.233,-0.706
3.302,-0.208,-0.232,-0.706
3.305,-0.209,-0.231,-0.706
3.308,-0.209,-0.231,-0.706
3.311,-0.21,-0.23,-0.706
3.314,-0.211,-0.229,-0.706
3.317,-0.212,-0.228,-0.707
3.32,-0.212,-0.228,-0.707
3.323,-0.213,-0.226,-0.707
3.326,-0.213,-0.225,-0.707
3.329,-0.213,-0.223,-0.707
3.332,-0.213,-0.222,-0.707
3.335,-0.214,-0.221,-0.707
3.338,-0.214,-0.22,-0.707
3.341,-0.214,-0.219,-0.707
3.344,-0.215,-0.218,-0.707
3.347,-0.215,-0.217,-0.707
3.35,-0.216,-0.216,-0.707
3.353,-0.217,-0.215,-0.707
3.356,-0.217,-0.214,-0.707
3.359,-0.218,-0.214,-0.707
3.362,-0.218,-0.213,-0.707
3.365,-0.219,-0.212,-0.707
3.368,-0.22,-0.211,-0.707
3.371,-0.22,-0.21,-0.707
3.374,-0.221,-0.21,-0.707
3.377,-0.221,-0.209,-0.707
3.38,-0.222,-0.208,-0.707
3.383,-0.223,-0.207,-0.707
3.386,-0.223,-0.207,-0.707
3.389,-0.224,-0.206,-0.707
3.392,-0.225,-0.205,-0.707
3.395,-0.225,-0.205,-0.707
3.398,-0.226,-0.204,-0.707
3.401,-0.227,-0.203,-0.707
3.404,-0.228,-0.203,-0.707
3.407,-0.228,-0.202,-0.707
3.41,-0.229,-0.201,-0.707
3.413,-0.23,-0.2,-0.707
3.416,-0.23,-0.2,-0.707
3.419,-0.231,-0.199,-0.707
3.422,-0.232,-0.199,-0.707
3.425,-0.233,-0.198,-0.707
3.428,-0.234,-0.198,-0.707
3.431,-0.234,-0.197,-0.707
3.434,-0.235,-0.196,-0.707
3.437,-0.236,-0.196,-0.707
3.44,-0.237,-0.195,-0.707
3.443,-0.238,-0.195,-0.707
3.446,-0.239,-0.194,-0.707
3.449,-0.24,-0.194,-0.707
3.452,-0.241,-0.193,-0.707
3.455,-0.242,-0.193,-0.707
3.458,-0.243,-0.192,-0.707
3.461,-0.244,-0.192,-0.707
3.464,-0.245,-0.192,-0.707
3.467,-0.246,-0.191,-0.707
3.47,-0.247,-0.191,-0.707
3.473,-0.248,-0.19,-0.707
3.476,-0.249,-0.19,-0.707
3.479,-0.25,-0.189,-0.707
3.482,-0.251,-0.189,-0.707
3.485,-0.252,-0.189,-0.707
3.488,-0.253,-0.188,-0.707
3.491,-0.254,-0.188,-0.707
3.494,-0.255,-0.187,-0.707
3.497,-0.255,-0.186,-0.707
3.5,-0.256,-0.186,-0.707
3.503,-0.257,-0.185,-0.707
3.506,-0.257,-0.184,-0.707
3.509,-0.258,-0.183,-0.707
3.512,-0.258,-0.183,-0.707
3.515,-0.259,-0.182,-0.707
3.518,-0.259,-0.181,-0.707
3.521,-0.26,-0.18,-0.707
3.524,-0.26,-0.179,-0.707
3.527,-0.261,-0.179,-0.707
3.53,-0.261,-0.178,-0.707
3.533,-0.262,-0.177,-0.707
3.536,-0.262,-0.176,-0.707
3.539,-0.263,-0.176,-0.707
3.542,-0.263,-0.175,-0.707
3.545,-0.264,-0.174,-0.707
3.548,-0.264,-0.173,-0.706
3.551,-0.265,-0.173,-0.706
3.554,-0.265,-0.172,-0.706
3.557,-0.266,-0.171,-0.706
3.56,-0.266,-0.171,-0.706
3.563,-0.267,-0.17,-0.706
3.566,-0.267,-0.169,-0.706
3.569,-0.268,-0.168,-0.706
3.572,-0.268,-0.168,-0.706
3.575,-0.269,-0.167,-0.706
3.578,-0.269,-0.166,-0.706
3.581,-0.27,-0.166,-0.706
3.584,-0.27,-0.165,-0.706
3.587,-0.271,-0.164,-0.706
3.59,-0.271,-0.164,-0.706
3.593,-0.271,-0.163,-0.706
3.596,-0.272,-0.162,-0.706
3.599,-0.272,-0.162,-0.705
3.602,-0.273,-0.161,-0.705
3.605,-0.273,-0.16,-0.705
3.608,-0.274,-0.16,-0.705
3.611,-0.274,-0.159,-0.705
3.614,-0.275,-0.158,-0.705
3.617,-0.275,-0.158,-0.705
3.62,-0.276,-0.157,-0.705
3.623,-0.275,-0.156,-0.705
3.626,-0.275,-0.155,-0.705
3.629,-0.276,-0.155,-0.705
3.632,-0.277,-0.154,-0.704
3.635,-0.278,-0.154,-0.704
3.638,-0.279,-0.154,-0.704
3.641,-0.279,-0.153,-0.704
3.644,-0.28,-0.153,-0.704
3.647,-0.281,-0.153,-0.704
3.65,-0.282,-0.152,-0.704
3.653,-0.282,-0.152,-0.704
3.656,-0.282,-0.151,-0.703
3.659,-0.283,-0.15,-0.703
3.662,-0.283,-0.15,-0.703
3.665,-0.283,-0.149,-0.703
3.668,-0.283,-0.148,-0.703
3.671,-0.283,-0.148,-0.703
3.674,-0.283,-0.147,-0.703
3.677,-0.283,-0.146,-0.702
3.68,-0.283,-0.146,-0.702
3.683,-0.284,-0.145,-0.702
3.686,-0.284,-0.145,-0.702
3.689,-0.284,-0.144,-0.702
3.692,-0.284,-0.143,-0.702
3.695,-0.284,-0.143,-0.701
3.698,-0.284,-0.142,-0.701
3.701,-0.285,-0.142,-0.701
3.704,-0.285,-0.141,-0.701
3.707,-0.285,-0.141,-0.701
3.71,-0.285,-0.14,-0.701
3.713,-0.286,-0.14,-0.7
3.716,-0.286,-0.139,-0.7
3.719,-0.286,-0.139,-0.7
3.722,-0.286,-0.138,-0.7
3.725,-0.287,-0.138,-0.7
3.728,-0.287,-0.137,-0.7
3.731,-0.287,-0.137,-0.7
3.734,-0.287,-0.136,-0.699
3.737,-0.288,-0.136,-0.699
3.74,-0.288,-0.135,-0.699
3.743,-0.288,-0.135,-0.699
3.746,-0.288,-0.134,-0.699
3.749,-0.289,-0.134,-0.698
3.752,-0.289,-0.133,-0.698
3.755,-0.289,-0.133,-0.698
3.758,-0.289,-0.132,-0.698
3.761,-0.29,-0.132,-0.698
3.764,-0.29,-0.132,-0.698
3.767,-0.29,-0.131,-0.698
3.77,-0.291,-0.131,-0.698
3.773,-0.291,-0.13,-0.697
3.776,-0.291,-0.13,-0.697
3.779,-0.291,-0.129,-0.697
3.782,-0.292,-0.129,-0.697
3.785,-0.292,-0.128,-0.697
3.788,-0.292,-0.128,-0.697
3.791,-0.293,-0.127,-0.697
3.794,-0.293,-0.127,-0.696
3.797,-0.293,-0.126,-0.696
3.8,-0.294,-0.126,-0.696
3.803,-0.294,-0.125,-0.696
3.806,-0.295,-0.125,-0.696
3.809,-0.295,-0.124,-0.696
3.812,-0.295,-0.123,-0.696
3.815,-0.296,-0.123,-0.696
3.818,-0.296,-0.122,-0.696
3.821,-0.296,-0.122,-0.695
3.824,-0.297,-0.121,-0.695
3.827,-0.297,-0.121,-0.695
3.83,-0.298,-0.12,-0.695
3.833,-0.298,-0.12,-0.695
3.836,-0.298,-0.119,-0.695
3.839,-0.299,-0.119,-0.695
3.842,-0.299,-0.118,-0.695
3.845,-0.3,-0.118,-0.695
3.848,-0.3,-0.117,-0.695
3.851,-0.3,-0.117,-0.695
3.854,-0.301,-0.116,-0.694
3.857,-0.301,-0.116,-0.694
3.86,-0.302,-0.115,-0.694
3.863,-0.302,-0.114,-0.694
3.866,-0.302,-0.114,-0.694
3.869,-0.303,-0.113,-0.694
3.872,-0.303,-0.113,-0.694
3.875,-0.304,-0.112,-0.694
3.878,-0.304,-0.112,-0.694
3.881,-0.304,-0.111,-0.694
3.884,-0.305,-0.111,-0.694
3.887,-0.305,-0.11,-0.694
3.89,-0.306,-0.11,-0.694
3.893,-0.306,-0.109,-0.694
3.896,-0.306,-0.109,-0.693
3.899,-0.307,-0.108,-0.693
3.902,-0.307,-0.108,-0.693
3.905,-0.307,-0.107,-0.693
3.908,-0.308,-0.107,-0.693
3.911,-0.308,-0.106,-0.693
3.914,-0.309,-0.106,-0.693
3.917,-0.309,-0.105,-0.693
3.92,-0.309,-0.105,-0.693
3.923,-0.31,-0.104,-0.693
3.926,-0.31,-0.104,-0.693
3.929,-0.31,-0.103,-0.693
3.932,-0.31,-0.102,-0.693
3.935,-0.309,-0.102,-0.693
3.938,-0.309,-0.101,-0.693
3.941,-0.309,-0.101,-0.693
3.944,-0.308,-0.1,-0.692
3.947,-0.308,-0.0997,-0.692
3.95,-0.308,-0.0993,-0.692
3.953,-0.308,-0.099,-0.692
3.956,-0.308,-0.0986,-0.692
3.959,-0.308,-0.0984,-0.692
3.962,-0.308,-0.0981,-0.692
3.965,-0.309,-0.0978,-0.692
3.968,-0.309,-0.0975,-0.692
3.971,-0.309,-0.0973,-0.692
3.974,-0.309,-0.097,-0.692
3.977,-0.309,-0.0967,-0.691
3.98,-0.309,-0.0965,-0.691
3.983,-0.309,-0.0963,-0.691
3.986,-0.309,-0.096,-0.691
3.989,-0.309,-0.0958,-0.691
3.992,-0.31,-0.0957,-0.691
3.995,-0.31,-0.0954,-0.691
3.998,-0.31,-0.0953,-0.691
4.001,-0.31,-0.0951,-0.691
4.004,-0.31,-0.0949,-0.69
4.007,-0.31,-0.0947,-0.69
4.01,-0.31,-0.0945,-0.69
4.013,-0.311,-0.0943,-0.69
4.016,-0.311,-0.0942,-0.69
4.019,-0.311,-0.0939,-0.69
4.022,-0.311,-0.0937,-0.69
4.025,-0.311,-0.0935,-0.69
4.028,-0.311,-0.0934,-0.689
4.031,-0.311,-0.0933,-0.689
4.034,-0.311,-0.0931,-0.689
4.037,-0.312,-0.093,-0.689
4.04,-0.312,-0.0928,-0.689
4.043,-0.312,-0.0926,-0.689
4.046,-0.312,-0.0924,-0.689
4.049,-0.312,-0.0922,-0.688
4.052,-0.312,-0.0921,-0.688
4.055,-0.313,-0.0919,-0.688
4.058,-0.313,-0.0917,-0.688
4.061,-0.313,-0.0915,-0.688
4.064,-0.313,-0.0914,-0.688
4.067,-0.313,-0.0913,-0.688
4.07,-0.313,-0.0911,-0.688
4.073,-0.314,-0.0909,-0.687
4.076,-0.314,-0.0907,-0.687
4.079,-0.314,-0.0906,-0.687
4.082,-0.314,-0.0904,-0.687
4.085,-0.314,-0.0902,-0.687
4.088,-0.314,-0.0901,-0.687
4.091,-0.315,-0.0899,-0.687
4.094,-0.315,-0.0897,-0.686
4.097,-0.315,-0.0895,-0.686
4.1,-0.315,-0.0893,-0.686
4.103,-0.315,-0.0892,-0.686
4.106,-0.315,-0.0891,-0.686
4.109,-0.316,-0.0889,-0.686
4.112,-0.316,-0.0887,-0.686
4.115,-0.316,-0.0886,-0.685
4.118,-0.316,-0.0884,-0.685
4.121,-0.316,-0.0883,-0.685
4.124,-0.316,-0.0881,-0.685
4.127,-0.317,-0.0879,-0.685
4.13,-0.317,-0.0877,-0.685
4.133,-0.317,-0.0876,-0.685
4.136,-0.317,-0.0874,-0.685
4.139,-0.317,-0.0873,-0.684
4.142,-0.317,-0.0871,-0.684
4.145,-0.318,-0.0869,-0.684
4.148,-0.318,-0.0868,-0.684
4.151,-0.318,-0.0866,-0.684
4.154,-0.318,-0.0864,-0.684
4.157,-0.318,-0.0862,-0.684
4.16,-0.318,-0.0861,-0.684
4.163,-0.319,-0.0859,-0.684
4.166,-0.319,-0.0858,-0.683
4.169,-0.319,-0.0856,-0.683
4.172,-0.319,-0.0855,-0.683
4.175,-0.32,-0.0854,-0.683
4.178,-0.32,-0.0853,-0.683
4.181,-0.32,-0.0851,-0.683
4.184,-0.321,-0.0851,-0.683
4.187,-0.321,-0.085,-0.683
4.19,-0.322,-0.0848,-0.683
4.193,-0.322,-0.0847,-0.682
4.196,-0.323,-0.0846,-0.682
4.199,-0.323,-0.0845,-0.682
