Time,PosX,PosY,PosZ,VelX,VelY,VelZ
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.001,0,0,0,0,0,0
0.004,4.88e-08,2.36e-08,7.85e-05,2.44e-05,1.18e-05,0.0392
0.006,4.88e-08,2.36e-08,7.85e-05,2.44e-05,1.18e-05,0.0392
0.01,3.26e-07,1.36e-07,0.00049,6.8e-05,2.58e-05,0.0978
0.013,5.68e-07,2.22e-07,0.000826,9.35e-05,3.12e-05,0.127
0.015,5.68e-07,2.22e-07,0.000826,9.35e-05,3.12e-05,0.127
0.018,1.12e-06,4.3e-07,0.00158,0.000126,5.21e-05,0.173
0.022,1.68e-06,6.54e-07,0.00234,0.000157,6.01e-05,0.208
0.025,2.19e-06,8.48e-07,0.003,0.000182,6.92e-05,0.234
0.027,2.19e-06,8.48e-07,0.003,0.000182,6.92e-05,0.234
0.031,3.36e-06,1.31e-06,0.00455,0.000208,8.5e-05,0.283
0.034,4.01e-06,1.59e-06,0.00543,0.000227,9.88e-05,0.305
0.036,4.01e-06,1.59e-06,0.00543,0.000227,9.88e-05,0.305
0.039,5.26e-06,2.13e-06,0.00706,0.000269,0.000119,0.343
0.043,6.4e-06,2.63e-06,0.00848,0.000302,0.00013,0.37
0.045,6.4e-06,2.63e-06,0.00848,0.000302,0.00013,0.37
0.048,7.98e-06,3.32e-06,0.0104,0.00033,0.000144,0.404
0.052,9.37e-06,3.92e-06,0.0121,0.000364,0.000156,0.428
0.054,9.37e-06,3.92e-06,0.0121,0.000364,0.000156,0.428
0.057,1.13e-05,4.74e-06,0.0143,0.000408,0.000174,0.458
0.061,1.3e-05,5.47e-06,0.0162,0.000433,0.00019,0.478
0.063,1.3e-05,5.47e-06,0.0162,0.000433,0.00019,0.478
0.066,1.52e-05,6.44e-06,0.0186,0.000466,0.000198,0.505
0.069,1.67e-05,7.04e-06,0.0202,0.000494,0.000204,0.519
0.072,1.82e-05,7.66e-06,0.0217,0.000518,0.000209,0.534
0.075,1.98e-05,8.3e-06,0.0234,0.000541,0.000214,0.55
0.079,2.2e-05,9.19e-06,0.0256,0.000573,0.000234,0.567
0.082,2.38e-05,9.92e-06,0.0273,0.000593,0.000248,0.579
0.084,2.38e-05,9.92e-06,0.0273,0.000593,0.000248,0.579
0.088,2.74e-05,1.14e-05,0.0309,0.000637,0.000263,0.603
0.09,2.74e-05,1.14e-05,0.0309,0.000637,0.000263,0.603
0.093,3.07e-05,1.28e-05,0.0339,0.000675,0.000281,0.622
0.096,3.28e-05,1.37e-05,0.0358,0.000696,0.000296,0.634
0.099,3.49e-05,1.46e-05,0.0377,0.000717,0.000308,0.647
0.103,3.78e-05,1.58e-05,0.0404,0.000743,0.000328,0.663
0.105,3.78e-05,1.58e-05,0.0404,0.000743,0.000328,0.663
0.108,4.16e-05,1.76e-05,0.0437,0.000772,0.000358,0.683
0.111,4.4e-05,1.87e-05,0.0458,0.000789,0.000379,0.695
0.115,4.71e-05,2.02e-05,0.0486,0.000808,0.000407,0.712
0.117,4.88e-05,2.11e-05,0.05,0.000819,0.000425,0.72
0.12,5.13e-05,2.24e-05,0.0522,0.000834,0.000445,0.733
0.123,5.38e-05,2.37e-05,0.0544,0.000854,0.000459,0.746
0.126,5.64e-05,2.51e-05,0.0567,0.000877,0.000479,0.759
0.129,5.91e-05,2.66e-05,0.059,0.000903,0.000493,0.772
0.133,6.27e-05,2.86e-05,0.0621,0.000931,0.000527,0.787
0.136,6.56e-05,3.02e-05,0.0645,0.000962,0.000547,0.796
0.139,6.85e-05,3.19e-05,0.0669,0.000988,0.000564,0.807
0.142,7.15e-05,3.36e-05,0.0693,0.00101,0.000579,0.817
0.145,7.46e-05,3.54e-05,0.0718,0.00104,0.000587,0.826
0.147,7.46e-05,3.54e-05,0.0718,0.00104,0.000587,0.826
0.151,8.11e-05,3.89e-05,0.0768,0.00112,0.000603,0.837
0.154,8.45e-05,4.08e-05,0.0793,0.00116,0.000607,0.841
0.156,8.45e-05,4.08e-05,0.0793,0.00116,0.000607,0.841
0.159,9.05e-05,4.38e-05,0.0835,0.00126,0.0006,0.851
0.162,9.44e-05,4.56e-05,0.0861,0.00133,0.000603,0.855
0.166,9.99e-05,4.8e-05,0.0895,0.00142,0.000606,0.863
0.169,0.000104,4.98e-05,0.0921,0.00149,0.000605,0.869
0.171,0.000104,4.98e-05,0.0921,0.00149,0.000605,0.869
0.175,0.000114,5.34e-05,0.0974,0.00165,0.0006,0.885
0.177,0.000114,5.34e-05,0.0974,0.00165,0.0006,0.885
0.181,0.000124,5.7e-05,0.103,0.0018,0.0006,0.9
0.183,0.000124,5.7e-05,0.103,0.0018,0.0006,0.9
0.187,0.000135,6.06e-05,0.108,0.00197,0.000594,0.917
0.19,0.000141,6.24e-05,0.111,0.00205,0.000585,0.924
0.193,0.000148,6.41e-05,0.114,0.00213,0.000582,0.933
0.196,0.000154,6.59e-05,0.117,0.00221,0.000573,0.94
0.199,0.000161,6.76e-05,0.119,0.00229,0.000558,0.946
0.201,0.000161,6.76e-05,0.119,0.00229,0.000558,0.946
0.204,0.000173,7.03e-05,0.124,0.00244,0.000549,0.951
0.207,0.00018,7.19e-05,0.127,0.00252,0.000514,0.953
0.211,0.000191,7.39e-05,0.131,0.00263,0.00046,0.958
0.213,0.000191,7.39e-05,0.131,0.00263,0.00046,0.958
0.216,0.000204,7.6e-05,0.136,0.00276,0.000393,0.968
0.219,0.000212,7.71e-05,0.139,0.00284,0.000354,0.974
0.222,0.000221,7.81e-05,0.141,0.00293,0.000309,0.983
0.225,0.00023,7.9e-05,0.144,0.00305,0.00027,0.992
0.228,0.000239,7.97e-05,0.147,0.00316,0.000231,0.999
0.232,0.000252,8.05e-05,0.151,0.00331,0.000168,1.01
0.235,0.000262,8.1e-05,0.154,0.00342,0.000122,1.01
0.237,0.000262,8.1e-05,0.154,0.00342,0.000122,1.01
0.24,0.00028,8.14e-05,0.16,0.00361,4.94e-05,1.02
0.243,0.000291,8.15e-05,0.163,0.00372,7.74e-06,1.03
0.247,0.000306,8.14e-05,0.167,0.00387,-5.72e-05,1.04
0.25,0.000318,8.11e-05,0.17,0.00398,-0.00011,1.04
0.253,0.00033,8.07e-05,0.173,0.00408,-0.000157,1.05
0.255,0.00033,8.07e-05,0.173,0.00408,-0.000157,1.05
0.258,0.000351,7.98e-05,0.178,0.00425,-0.000226,1.07
0.262,0.000368,7.87e-05,0.183,0.00438,-0.000289,1.07
0.265,0.000381,7.78e-05,0.186,0.00447,-0.000329,1.08
0.268,0.000395,7.68e-05,0.189,0.00457,-0.000365,1.09
0.271,0.000409,7.56e-05,0.192,0.00467,-0.000411,1.09
0.273,0.000409,7.56e-05,0.192,0.00467,-0.000411,1.09
0.277,0.000437,7.29e-05,0.199,0.00486,-0.000502,1.1
0.279,0.000437,7.29e-05,0.199,0.00486,-0.000502,1.1
0.282,0.000462,7.01e-05,0.204,0.005,-0.000617,1.1
0.286,0.000482,6.74e-05,0.209,0.00511,-0.00072,1.11
0.288,0.000482,6.74e-05,0.209,0.00511,-0.00072,1.11
0.291,0.000508,6.35e-05,0.214,0.00523,-0.000833,1.12
0.295,0.000529,6e-05,0.219,0.00533,-0.000934,1.12
0.297,0.000529,6e-05,0.219,0.00533,-0.000934,1.12
0.301,0.00523,-0.00108,0.133,0.0363,-0.00961,0.0881
0.303,0.00523,-0.00108,0.133,0.0363,-0.00961,0.0881
0.307,0.00544,-0.00114,0.133,0.0364,-0.00978,0.0956
0.31,0.00555,-0.00117,0.133,0.0365,-0.00986,0.102
0.312,0.00555,-0.00117,0.133,0.0365,-0.00986,0.102
0.316,0.00577,-0.00123,0.134,0.0366,-0.01,0.117
0.318,0.00577,-0.00123,0.134,0.0366,-0.01,0.117
0.321,0.00596,-0.00128,0.135,0.0367,-0.0101,0.132
0.324,0.00607,-0.00131,0.135,0.0367,-0.0102,0.141
0.327,0.00618,-0.00134,0.135,0.0367,-0.0103,0.15
0.331,0.00632,-0.00138,0.136,0.0368,-0.0104,0.163
0.334,0.00643,-0.00142,0.137,0.0368,-0.0104,0.171
0.336,0.00643,-0.00142,0.137,0.0368,-0.0104,0.171
0.339,0.00662,-0.00147,0.137,0.0369,-0.0106,0.18
0.342,0.00673,-0.0015,0.138,0.0369,-0.0106,0.184
0.345,0.00684,-0.00153,0.139,0.0369,-0.0107,0.188
0.348,0.00695,-0.00156,0.139,0.0369,-0.0108,0.194
0.351,0.00706,-0.0016,0.14,0.037,-0.0109,0.198
0.355,0.00721,-0.00164,0.141,0.037,-0.0111,0.201
0.357,0.00721,-0.00164,0.141,0.037,-0.0111,0.201
0.361,0.00743,-0.00171,0.142,0.037,-0.0113,0.2
0.363,0.00743,-0.00171,0.142,0.037,-0.0113,0.2
0.367,0.00765,-0.00178,0.143,0.037,-0.0115,0.202
0.369,0.00765,-0.00178,0.143,0.037,-0.0115,0.202
0.372,0.00784,-0.00183,0.144,0.037,-0.0117,0.205
0.376,0.00799,-0.00188,0.145,0.037,-0.0118,0.209
0.378,0.00799,-0.00188,0.145,0.037,-0.0118,0.209
0.381,0.00817,-0.00194,0.146,0.037,-0.0119,0.216
0.385,0.00832,-0.00199,0.147,0.0369,-0.012,0.22
0.387,0.00832,-0.00199,0.147,0.0369,-0.012,0.22
0.391,0.00854,-0.00206,0.148,0.0368,-0.0122,0.228
0.394,0.00865,-0.0021,0.149,0.0368,-0.0123,0.231
0.397,0.00876,-0.00213,0.149,0.0367,-0.0123,0.237
0.399,0.00876,-0.00213,0.149,0.0367,-0.0123,0.237
0.403,0.00898,-0.00221,0.151,0.0367,-0.0125,0.243
0.405,0.00898,-0.00221,0.151,0.0367,-0.0125,0.243
0.408,0.00917,-0.00227,0.152,0.0366,-0.0126,0.248
0.411,0.00928,-0.00231,0.153,0.0365,-0.0126,0.252
0.415,0.00942,-0.00236,0.154,0.0364,-0.0127,0.259
0.417,0.00942,-0.00236,0.154,0.0364,-0.0127,0.259
0.42,0.0096,-0.00242,0.155,0.0363,-0.0128,0.263
0.423,0.00971,-0.00246,0.156,0.0362,-0.0129,0.264
0.426,0.00982,-0.0025,0.157,0.0361,-0.013,0.267
0.429,0.00993,-0.00254,0.158,0.036,-0.013,0.27
0.432,0.01,-0.00258,0.158,0.0359,-0.0131,0.272
0.436,0.0102,-0.00263,0.159,0.0358,-0.0132,0.272
0.438,0.0102,-0.00263,0.159,0.0358,-0.0132,0.272
0.442,0.0104,-0.00271,0.161,0.0356,-0.0133,0.267
0.444,0.0104,-0.00271,0.161,0.0356,-0.0133,0.267
0.447,0.0106,-0.00278,0.162,0.0354,-0.0134,0.264
0.45,0.0107,-0.00282,0.163,0.0353,-0.0135,0.263
0.453,0.0108,-0.00286,0.164,0.0351,-0.0135,0.265
0.456,0.0109,-0.0029,0.165,0.035,-0.0136,0.267
0.459,0.011,-0.00294,0.166,0.0348,-0.0136,0.267
0.462,0.0111,-0.00298,0.166,0.0347,-0.0137,0.266
0.466,0.0112,-0.00304,0.167,0.0345,-0.0138,0.263
0.468,0.0112,-0.00304,0.167,0.0345,-0.0138,0.263
0.471,0.0114,-0.00311,0.169,0.0342,-0.0139,0.255
0.474,0.0115,-0.00315,0.17,0.034,-0.0139,0.25
0.478,0.0116,-0.0032,0.171,0.0338,-0.014,0.246
0.481,0.0117,-0.00324,0.171,0.0336,-0.014,0.243
0.483,0.0117,-0.00324,0.171,0.0336,-0.014,0.243
0.486,0.0119,-0.00332,0.172,0.0332,-0.0141,0.234
0.489,0.012,-0.00336,0.173,0.033,-0.0142,0.228
0.492,0.0121,-0.0034,0.174,0.0328,-0.0142,0.224
0.496,0.0122,-0.00346,0.175,0.0326,-0.0143,0.219
0.498,0.0122,-0.00346,0.175,0.0326,-0.0143,0.219
0.501,0.0124,-0.00353,0.176,0.0322,-0.0143,0.211
0.505,0.0125,-0.00359,0.177,0.0318,-0.0144,0.202
0.507,0.0125,-0.00359,0.177,0.0318,-0.0144,0.202
0.51,0.0127,-0.00366,0.178,0.0315,-0.0144,0.196
0.514,0.0128,-0.00372,0.178,0.0311,-0.0144,0.19
0.516,0.0128,-0.00372,0.178,0.0311,-0.0144,0.19
0.519,0.013,-0.00379,0.179,0.0308,-0.0144,0.187
0.522,0.0131,-0.00383,0.18,0.0305,-0.0145,0.184
0.526,0.0132,-0.00389,0.181,0.0301,-0.0145,0.184
0.528,0.0132,-0.00389,0.181,0.0301,-0.0145,0.184
0.532,0.0134,-0.00398,0.182,0.0296,-0.0145,0.18
0.534,0.0134,-0.00398,0.182,0.0296,-0.0145,0.18
0.538,0.0135,-0.00406,0.183,0.029,-0.0145,0.183
0.54,0.0135,-0.00406,0.183,0.029,-0.0145,0.183
0.543,0.0137,-0.00414,0.184,0.0286,-0.0145,0.186
0.546,0.0138,-0.00418,0.184,0.0283,-0.0145,0.189
0.549,0.0139,-0.00422,0.185,0.028,-0.0145,0.193
0.552,0.0139,-0.00427,0.185,0.0277,-0.0146,0.198
0.556,0.014,-0.00432,0.186,0.0272,-0.0146,0.202
0.559,0.0141,-0.00437,0.187,0.0269,-0.0146,0.203
0.561,0.0141,-0.00437,0.187,0.0269,-0.0146,0.203
0.565,0.0143,-0.00446,0.188,0.0262,-0.0146,0.201
0.567,0.0143,-0.00446,0.188,0.0262,-0.0146,0.201
0.57,0.0144,-0.00453,0.189,0.0256,-0.0146,0.2
0.573,0.0145,-0.00457,0.19,0.0252,-0.0147,0.2
0.577,0.0146,-0.00463,0.19,0.0247,-0.0147,0.204
0.579,0.0146,-0.00463,0.19,0.0247,-0.0147,0.204
0.583,0.0147,-0.00472,0.192,0.0239,-0.0147,0.205
0.586,0.0148,-0.00476,0.192,0.0235,-0.0147,0.205
0.588,0.0148,-0.00476,0.192,0.0235,-0.0147,0.205
0.591,0.0149,-0.00484,0.193,0.0229,-0.0147,0.208
0.594,0.015,-0.00488,0.194,0.0225,-0.0147,0.208
0.598,0.0151,-0.00494,0.195,0.0219,-0.0147,0.214
0.6,0.0151,-0.00494,0.195,0.0219,-0.0147,0.214
0.603,0.0168,-9.01e-05,0.606,0.0252,-0.00182,1.71
0.606,0.0169,-9.56e-05,0.611,0.0248,-0.00183,1.71
0.609,0.0169,-0.000101,0.616,0.0244,-0.00184,1.71
0.612,0.017,-0.000107,0.621,0.024,-0.00185,1.71
0.615,0.0171,-0.000112,0.626,0.0235,-0.00186,1.72
0.619,0.0172,-0.00012,0.633,0.0229,-0.00183,1.72
0.621,0.0172,-0.00012,0.633,0.0229,-0.00183,1.72
0.624,0.0173,-0.000129,0.642,0.0221,-0.00178,1.71
0.628,0.0174,-0.000136,0.649,0.0215,-0.00176,1.71
0.631,0.0174,-0.000141,0.654,0.021,-0.00174,1.72
0.634,0.0175,-0.000146,0.659,0.0205,-0.0017,1.72
0.637,0.0175,-0.000151,0.664,0.02,-0.00167,1.72
0.639,0.0175,-0.000151,0.664,0.02,-0.00167,1.72
0.642,0.0176,-0.000159,0.673,0.0192,-0.00165,1.72
0.645,0.0177,-0.000164,0.678,0.0187,-0.00163,1.71
0.648,0.0178,-0.000169,0.683,0.0181,-0.00161,1.71
0.652,0.0178,-0.000176,0.69,0.0175,-0.00157,1.71
0.654,0.0178,-0.000176,0.69,0.0175,-0.00157,1.71
0.657,0.0179,-0.000183,0.698,0.0166,-0.00153,1.71
0.66,0.018,-0.000188,0.704,0.016,-0.00152,1.7
0.663,0.018,-0.000192,0.709,0.0155,-0.0015,1.7
0.666,0.0181,-0.000197,0.714,0.015,-0.00147,1.7
0.669,0.0181,-0.000201,0.719,0.0145,-0.00145,1.7
0.672,0.0181,-0.000206,0.724,0.0139,-0.00143,1.7
0.675,0.0182,-0.00021,0.729,0.0133,-0.00141,1.69
0.678,0.0182,-0.000214,0.734,0.0127,-0.00138,1.68
0.681,0.0183,-0.000218,0.739,0.0122,-0.00136,1.68
0.684,0.0183,-0.000222,0.744,0.0115,-0.00133,1.67
0.687,0.0183,-0.000226,0.749,0.0109,-0.00131,1.66
0.691,0.0184,-0.000231,0.756,0.01,-0.00128,1.65
0.693,0.0184,-0.000231,0.756,0.01,-0.00128,1.65
0.696,0.0184,-0.000238,0.764,0.00896,-0.00124,1.63
0.699,0.0184,-0.000241,0.769,0.0083,-0.00121,1.62
0.702,0.0185,-0.000245,0.774,0.00767,-0.00119,1.61
0.705,0.0185,-0.000248,0.779,0.00706,-0.00114,1.6
0.708,0.0185,-0.000252,0.783,0.00644,-0.00108,1.59
0.712,0.0185,-0.000256,0.79,0.00557,-0.00101,1.58
0.714,0.0185,-0.000256,0.79,0.00557,-0.00101,1.58
0.717,0.0186,-0.000261,0.798,0.00444,-0.000922,1.56
0.72,0.0186,-0.000263,0.802,0.00376,-0.000864,1.55
0.723,0.0186,-0.000266,0.807,0.00312,-0.000805,1.54
0.726,0.0186,-0.000268,0.811,0.0025,-0.000742,1.53
0.729,0.0186,-0.00027,0.816,0.00188,-0.000679,1.52
0.732,0.0186,-0.000272,0.821,0.00124,-0.000617,1.51
0.735,0.0186,-0.000274,0.825,0.000605,-0.000559,1.5
0.738,0.0186,-0.000276,0.83,-4.31e-05,-0.000497,1.49
0.741,0.0186,-0.000277,0.834,-0.000732,-0.000438,1.48
0.744,0.0186,-0.000278,0.838,-0.00143,-0.000378,1.46
0.747,0.0186,-0.000279,0.843,-0.00213,-0.000321,1.45
0.75,0.0186,-0.00028,0.847,-0.00284,-0.000265,1.43
0.753,0.0186,-0.000281,0.851,-0.00355,-0.000206,1.42
0.757,0.0186,-0.000282,0.857,-0.00451,-0.000132,1.4
0.759,0.0186,-0.000282,0.857,-0.00451,-0.000132,1.4
0.762,0.0185,-0.000282,0.864,-0.00572,-3.07e-05,1.37
0.765,0.0185,-0.000282,0.868,-0.00644,5.02e-05,1.35
0.768,0.0185,-0.000282,0.872,-0.00713,0.000132,1.34
0.771,0.0185,-0.000281,0.876,-0.00778,0.000207,1.33
0.775,0.0184,-0.00028,0.881,-0.00865,0.000307,1.31
0.777,0.0184,-0.00028,0.881,-0.00865,0.000307,1.31
0.78,0.0184,-0.000278,0.888,-0.00976,0.000443,1.29
0.783,0.0184,-0.000277,0.892,-0.0104,0.000524,1.27
0.786,0.0183,-0.000275,0.895,-0.0111,0.000602,1.26
0.789,0.0183,-0.000273,0.899,-0.0117,0.000677,1.25
0.792,0.0183,-0.000271,0.903,-0.0124,0.000754,1.24
0.795,0.0182,-0.000269,0.907,-0.013,0.000831,1.22
0.798,0.0182,-0.000266,0.91,-0.0137,0.000904,1.21
0.801,0.0181,-0.000263,0.914,-0.0143,0.000978,1.2
